product_id,name,display_name,category,subcategory,brand,price,image_url,has_image,view,cart,purchase,purchase_signal,views,cart_adds,total_orders,carts,purchases,unique_viewers,unique_cart_users,event_unique_buyers,order_unique_buyers,unique_buyers_raw,unique_cart_users_bounded,unique_buyers,sales_without_view_signal_flag,revenue,ordered_quantity,purchase_orders,view_to_cart_rate,cart_to_purchase_rate,view_to_purchase_rate,cart_abandon_rate,cart_rate,purchase_conversion_rate,cart_abandonment_rate,product_class,z_score,z_composite_score,priority_rank,rank_within_class_best,action_priority,conversion_rate,category_avg_conversion,category_median_conversion,category_avg_views,relative_conversion_vs_category,insufficient_views_flag,insufficient_purchases_flag,insufficient_cart_data_flag,confidence_level,insufficient_data_flag,low_visibility_flag,high_abandonment_flag,low_conversion_flag,low_engagement_flag,diagnostic_status_label,diagnostic_status_sub_label,diagnostic_reason_short,diagnostic_reason,rating,review_count,product_age_days,description_length,description_length_words,description_length_chars,number_of_images,total_sales_value,unique_order_count,avg_review_rating,total_views,total_cart_adds,total_event_purchases,analysis_start_date,analysis_end_date
100,حقيبه يد جلديه - اصدار خاص,حقيبه يد جلديه - اصدار خاص,الازياء والملابس,unknown_subcategory,مانجو,418.81,,False,13,5,0,25,13,5,0,5,13,13,5.0,0.0,25,25.0,5.0,13.0,False,12145.49,29,25,0.38461538461538464,0.0,0.0,1.0,0.38461538461538464,1.9230769230769231,1.0,Moderate,-0.3142936799796672,-0.3142936799796672,97.0,97.0,97.0,0.0,2.2844532741681975,2.3080357142857144,18.59375,0.84181057446979,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.3,0,1173.0,77,14,77,3,12145.49,25,4.3,13,5,0,2024-01-01,2024-12-30
130,ثلاجه نوفروست 350 لتر - اصدار خاص,ثلاجه نوفروست 350 لتر - اصدار خاص,المنزل والمطبخ,unknown_subcategory,فيليبس,3341.54,,False,11,4,0,27,11,4,0,4,11,11,4.0,0.0,27,27.0,4.0,11.0,False,103587.74,31,27,0.36363636363636365,0.0,0.0,1.0,0.36363636363636365,2.4545454545454546,1.0,Moderate,-0.3146761972787452,-0.3146761972787452,98.0,98.0,98.0,0.0,4.391284662352632,1.9285714285714286,21.805555555555557,0.5589584013053782,False,False,False,High,False,True,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.5,0,1103.0,83,17,83,6,103587.74,27,4.5,11,4,0,2024-01-01,2024-12-30
22,غساله اوتوماتيك 8 كيلو,غساله اوتوماتيك 8 كيلو,المنزل والمطبخ,unknown_subcategory,فيليبس,2057.09,,False,10,5,0,25,10,5,0,5,10,10,5.0,0.0,24,24.0,5.0,10.0,False,55541.43000000001,27,25,0.5,0.0,0.0,1.0,0.5,2.5,1.0,Moderate,-0.3155437533253724,-0.3155437533253724,99.0,99.0,99.0,0.0,4.391284662352632,1.9285714285714286,21.805555555555557,0.5693094828110333,False,False,False,High,False,True,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.3,0,1245.0,72,14,72,4,55541.43000000001,25,4.3,10,5,0,2024-01-01,2024-12-30
139,حقيبه رياضيه جيم - اصدار خاص,حقيبه رياضيه جيم - اصدار خاص,الرياضه واللياقه,unknown_subcategory,اديداس,351.69,,False,17,4,0,24,17,4,0,4,17,17,4.0,0.0,24,24.0,4.0,17.0,False,9847.32,28,24,0.23529411764705882,0.0,0.0,1.0,0.23529411764705882,1.411764705882353,1.0,Moderate,-0.318435759023522,-0.318435759023522,100.0,100.0,100.0,0.0,8.50970943604373,2.1176470588235294,17.666666666666668,0.16590045952717042,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.6,0,1225.0,84,14,84,4,9847.32,24,3.6,17,4,0,2024-01-01,2024-12-30
162,ثلاجه نوفروست 350 لتر - اصدار خاص,ثلاجه نوفروست 350 لتر - اصدار خاص,المنزل والمطبخ,unknown_subcategory,تيفال,2324.66,,False,18,3,0,24,18,3,0,3,18,18,3.0,0.0,24,24.0,3.0,18.0,False,62765.81999999999,27,24,0.16666666666666666,0.0,0.0,1.0,0.16666666666666666,1.3333333333333333,1.0,Moderate,-0.319792242425579,-0.319792242425579,101.0,101.0,101.0,0.0,4.391284662352632,1.9285714285714286,21.805555555555557,0.3036317241658844,False,False,False,High,False,False,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.4,0,1144.0,88,16,88,4,62765.81999999999,24,3.4,18,3,0,2024-01-01,2024-12-30
8,مكبر صوت بلوتوث,مكبر صوت بلوتوث,الالكترونيات,unknown_subcategory,ابل,338.12,,False,13,4,0,33,13,4,0,4,13,13,4.0,0.0,31,31.0,4.0,13.0,False,11834.2,35,33,0.3076923076923077,0.0,0.0,1.0,0.3076923076923077,2.5384615384615383,1.0,Moderate,-0.32002451259265724,-0.32002451259265724,102.0,102.0,102.0,0.0,7.961233440029987,1.9,20.12121212121212,0.318852795560279,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.6,0,1229.0,68,11,68,6,11834.2,33,4.6,13,4,0,2024-01-01,2024-12-30
66,قميص قطني كلاسيكي - اصدار خاص,قميص قطني كلاسيكي - اصدار خاص,الازياء والملابس,unknown_subcategory,ليفايز,234.31,,False,9,5,0,30,9,5,0,5,9,9,5.0,0.0,29,29.0,5.0,9.0,False,7263.61,31,30,0.5555555555555556,0.0,0.0,1.0,0.5555555555555556,3.3333333333333335,1.0,Moderate,-0.3209534230670632,-0.3209534230670632,103.0,103.0,103.0,0.0,2.2844532741681975,2.3080357142857144,18.59375,1.4591383290809694,True,False,False,High,False,True,False,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج لا يحصل على عدد كافٍ من الزيارات خلال الفترة المختارة.,3.7,0,1159.0,79,14,79,6,7263.61,30,3.7,9,5,0,2024-01-01,2024-12-30
99,مجموعه كتب الطفل التعليميه - اصدار خاص,مجموعه كتب الطفل التعليميه - اصدار خاص,الكتب والتعليم,unknown_subcategory,الوراق,185.24,,False,12,5,0,25,12,5,0,5,12,12,5.0,0.0,25,25.0,5.0,12.0,False,5186.72,28,25,0.4166666666666667,0.0,0.0,1.0,0.4166666666666667,2.0833333333333335,1.0,Moderate,-0.32378714274907433,-0.32378714274907433,104.0,104.0,104.0,0.0,3.3634956997365264,2.0833333333333335,23.17142857142857,0.6193952718585393,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.2,0,1170.0,78,13,78,4,5186.72,25,4.2,12,5,0,2024-01-01,2024-12-30
166,فستان سهره انيق - اصدار خاص,فستان سهره انيق - اصدار خاص,الازياء والملابس,unknown_subcategory,مانجو,184.75,,False,21,2,0,32,21,2,0,2,21,19,2.0,0.0,31,31.0,2.0,19.0,False,6281.5,34,32,0.09523809523809523,0.0,0.0,1.0,0.09523809523809523,1.6842105263157894,1.0,Moderate,-0.324004784261113,-0.324004784261113,105.0,105.0,105.0,0.0,2.2844532741681975,2.3080357142857144,18.59375,0.7372488399567002,False,False,False,High,False,False,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.8,0,1131.0,76,13,76,1,6281.5,32,3.8,21,2,0,2024-01-01,2024-12-30
14,عباءه مطرزه فاخره,عباءه مطرزه فاخره,الازياء والملابس,unknown_subcategory,ماكس فاشون,687.06,,False,12,4,0,31,12,4,0,4,12,12,4.0,0.0,31,31.0,4.0,12.0,False,24047.1,35,31,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,2.5833333333333335,1.0,Moderate,-0.32746258099316006,-0.32746258099316006,106.0,106.0,106.0,0.0,2.2844532741681975,2.3080357142857144,18.59375,1.1308322050377513,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.8,0,1090.0,66,10,66,4,24047.1,31,4.8,12,4,0,2024-01-01,2024-12-30
151,كتاب تطوير الذات والتحفيز - اصدار خاص,كتاب تطوير الذات والتحفيز - اصدار خاص,الكتب والتعليم,unknown_subcategory,دار العلوم,71.91,,False,15,4,0,26,15,4,0,4,15,14,4.0,0.0,25,25.0,4.0,14.0,False,2085.39,29,26,0.26666666666666666,0.0,0.0,1.0,0.26666666666666666,1.8571428571428572,1.0,Moderate,-0.329234500426533,-0.329234500426533,107.0,107.0,107.0,0.0,3.3634956997365264,2.0833333333333335,23.17142857142857,0.5521466423424692,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.2,0,1080.0,86,14,86,5,2085.39,26,3.2,15,4,0,2024-01-01,2024-12-30
107,كاميرا ميرورليس - اصدار خاص,كاميرا ميرورليس - اصدار خاص,الالكترونيات,unknown_subcategory,اوبو,5057.62,,False,10,3,0,28,10,3,0,3,10,10,3.0,0.0,27,27.0,3.0,10.0,False,146670.98,29,28,0.3,0.0,0.0,1.0,0.3,2.8,1.0,Moderate,-0.3298240954016361,-0.3298240954016361,108.0,108.0,108.0,0.0,7.961233440029987,1.9,20.12121212121212,0.3517042957089138,False,False,False,High,False,True,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.2,0,1132.0,80,13,80,6,146670.98,28,3.2,10,3,0,2024-01-01,2024-12-30
20,حذاء رسمي جلد,حذاء رسمي جلد,الازياء والملابس,unknown_subcategory,مانجو,600.91,,False,11,4,0,32,11,4,0,4,11,11,4.0,0.0,30,30.0,4.0,11.0,False,19830.03,33,32,0.36363636363636365,0.0,0.0,1.0,0.36363636363636365,2.909090909090909,1.0,Moderate,-0.3312294280298699,-0.3312294280298699,109.0,109.0,109.0,0.0,2.2844532741681975,2.3080357142857144,18.59375,1.2734298144706642,False,False,False,High,False,True,False,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج لا يحصل على عدد كافٍ من الزيارات خلال الفترة المختارة.,3.4,0,1086.0,63,11,63,4,19830.03,32,3.4,11,4,0,2024-01-01,2024-12-30
133,اطلس العالم المصور - اصدار خاص,اطلس العالم المصور - اصدار خاص,الكتب والتعليم,unknown_subcategory,دار الفكر,165.39,,False,11,4,0,32,11,4,0,4,11,10,4.0,0.0,32,32.0,4.0,10.0,False,5623.259999999999,34,32,0.36363636363636365,0.0,0.0,1.0,0.36363636363636365,3.2,1.0,Moderate,-0.3318988332359801,-0.3318988332359801,110.0,110.0,110.0,0.0,3.3634956997365264,2.0833333333333335,23.17142857142857,0.9513911375747163,False,False,False,High,False,True,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.4,0,1121.0,70,12,70,1,5623.259999999999,32,3.4,11,4,0,2024-01-01,2024-12-30
181,عطر رجالي عودي - اصدار خاص,عطر رجالي عودي - اصدار خاص,الجمال والعنايه,unknown_subcategory,بالمر,353.61,,False,15,3,0,33,15,3,0,3,15,15,3.0,0.0,32,32.0,3.0,15.0,False,14144.400000000001,40,33,0.2,0.0,0.0,1.0,0.2,2.2,1.0,Moderate,-0.3365109970737337,-0.3365109970737337,111.0,111.0,111.0,0.0,6.768778422340422,2.8,19.580645161290324,0.3250217192424083,False,False,False,High,False,False,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,2.7,0,1142.0,68,13,68,4,14144.400000000001,33,2.7,15,3,0,2024-01-01,2024-12-30
36,عطر رجالي عودي,عطر رجالي عودي,الجمال والعنايه,unknown_subcategory,دوف,703.99,,False,19,2,0,31,19,2,0,2,19,18,2.0,0.0,29,29.0,2.0,18.0,False,23231.670000000002,33,31,0.10526315789473684,0.0,0.0,1.0,0.10526315789473684,1.7222222222222223,1.0,Moderate,-0.337345705561595,-0.337345705561595,112.0,112.0,112.0,0.0,6.768778422340422,2.8,19.580645161290324,0.2544361943564307,False,False,False,High,False,False,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.0,0,1190.0,56,10,56,8,23231.670000000002,31,4.0,19,2,0,2024-01-01,2024-12-30
97,هاتف ذكي برو ماكس - اصدار خاص,هاتف ذكي برو ماكس - اصدار خاص,الالكترونيات,unknown_subcategory,ابل,1968.21,,False,12,4,0,23,12,4,0,4,12,12,4.0,0.0,23,23.0,4.0,12.0,False,49205.25,25,23,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,1.9166666666666667,1.0,Moderate,-0.34326640567726024,-0.34326640567726024,113.0,113.0,113.0,0.0,7.961233440029987,1.9,20.12121212121212,0.24074996432455414,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.1,0,1124.0,82,15,82,3,49205.25,23,4.1,12,4,0,2024-01-01,2024-12-30
161,شاحن لاسلكي سريع - اصدار خاص,شاحن لاسلكي سريع - اصدار خاص,الالكترونيات,unknown_subcategory,شاومي,280.14,,False,16,3,0,27,16,3,0,3,16,16,3.0,0.0,26,26.0,3.0,16.0,False,7843.92,28,27,0.1875,0.0,0.0,1.0,0.1875,1.6875,1.0,Moderate,-0.34912623804659887,-0.34912623804659887,114.0,114.0,114.0,0.0,7.961233440029987,1.9,20.12121212121212,0.21196464250314004,False,False,False,High,False,False,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,2.5,0,1138.0,81,14,81,5,7843.92,27,2.5,16,3,0,2024-01-01,2024-12-30
134,ثلاجه نوفروست 350 لتر - اصدار خاص,ثلاجه نوفروست 350 لتر - اصدار خاص,المنزل والمطبخ,unknown_subcategory,هايسنس,3215.18,,False,9,4,0,21,9,4,0,4,9,9,4.0,0.0,21,21.0,4.0,9.0,False,80379.5,25,21,0.4444444444444444,0.0,0.0,1.0,0.4444444444444444,2.3333333333333335,1.0,Moderate,-0.35572566989125315,-0.35572566989125315,115.0,115.0,115.0,0.0,4.391284662352632,1.9285714285714286,21.805555555555557,0.5313555172902978,True,False,False,High,False,True,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.8,0,1116.0,83,17,83,3,80379.5,21,4.8,9,4,0,2024-01-01,2024-12-30
85,ماكينه قهوه اسبريسو - اصدار خاص,ماكينه قهوه اسبريسو - اصدار خاص,المنزل والمطبخ,unknown_subcategory,تيفال,1742.75,,False,14,3,0,24,14,3,0,3,14,14,3.0,0.0,23,23.0,3.0,14.0,False,48797.0,28,24,0.21428571428571427,0.0,0.0,1.0,0.21428571428571427,1.7142857142857142,1.0,Moderate,-0.3567037831168659,-0.3567037831168659,116.0,116.0,116.0,0.0,4.391284662352632,1.9285714285714286,21.805555555555557,0.3903836453561371,False,False,False,High,False,False,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,2.6,0,1150.0,86,15,86,4,48797.0,24,2.6,14,3,0,2024-01-01,2024-12-30
159,حصيره يوغا مضاده للانزلاق - اصدار خاص,حصيره يوغا مضاده للانزلاق - اصدار خاص,الرياضه واللياقه,unknown_subcategory,نيو بالانس,132.33,,False,10,4,0,27,10,4,0,4,10,10,4.0,0.0,26,26.0,4.0,10.0,False,3969.9000000000005,30,27,0.4,0.0,0.0,1.0,0.4,2.7,1.0,Moderate,-0.3595910162719612,-0.3595910162719612,117.0,117.0,117.0,0.0,8.50970943604373,2.1176470588235294,17.666666666666668,0.3172846288457134,False,False,False,High,False,True,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.8,0,1200.0,91,16,91,3,3969.9000000000005,27,3.8,10,4,0,2024-01-01,2024-12-30
128,مكواه بخاريه احترافيه - اصدار خاص,مكواه بخاريه احترافيه - اصدار خاص,المنزل والمطبخ,unknown_subcategory,بوش,664.23,,False,12,4,0,22,12,4,0,4,12,12,4.0,0.0,22,22.0,4.0,12.0,False,15941.52,24,22,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,1.8333333333333333,1.0,Moderate,-0.359733685602258,-0.359733685602258,118.0,118.0,118.0,0.0,4.391284662352632,1.9285714285714286,21.805555555555557,0.4174936207280911,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.3,0,1145.0,77,12,77,6,15941.52,22,3.3,12,4,0,2024-01-01,2024-12-30
106,فرن كهربايي 60 لتر - اصدار خاص,فرن كهربايي 60 لتر - اصدار خاص,المنزل والمطبخ,unknown_subcategory,وايتبوينت,449.77,,False,14,3,0,27,14,3,0,3,14,14,3.0,0.0,26,26.0,3.0,14.0,False,13043.33,29,27,0.21428571428571427,0.0,0.0,1.0,0.21428571428571427,1.9285714285714286,1.0,Moderate,-0.36186537966379795,-0.36186537966379795,119.0,119.0,119.0,0.0,4.391284662352632,1.9285714285714286,21.805555555555557,0.4391816010256543,False,False,False,High,False,False,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,2.6,0,1180.0,80,17,80,2,13043.33,27,2.6,14,3,0,2024-01-01,2024-12-30
78,عطر رجالي عودي - اصدار خاص,عطر رجالي عودي - اصدار خاص,الجمال والعنايه,unknown_subcategory,نارس,637.27,,False,12,3,0,29,12,3,0,3,12,12,3.0,0.0,28,28.0,3.0,12.0,False,23578.989999999998,37,29,0.25,0.0,0.0,1.0,0.25,2.4166666666666665,1.0,Moderate,-0.3646490165189121,-0.3646490165189121,120.0,120.0,120.0,0.0,6.768778422340422,2.8,19.580645161290324,0.3570314340162818,False,False,False,High,False,False,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.7,0,1095.0,77,14,77,3,23578.989999999998,29,3.7,12,3,0,2024-01-01,2024-12-30
149,طقم مكياج احترافي - اصدار خاص,طقم مكياج احترافي - اصدار خاص,الجمال والعنايه,unknown_subcategory,ماك,652.63,,False,10,3,0,32,10,3,0,3,10,10,3.0,0.0,31,31.0,3.0,10.0,False,22842.05,35,32,0.3,0.0,0.0,1.0,0.3,3.2,1.0,Moderate,-0.36506087166774626,-0.36506087166774626,121.0,121.0,121.0,0.0,6.768778422340422,2.8,19.580645161290324,0.4727588643525939,False,False,False,High,False,True,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.4,0,1194.0,93,17,93,5,22842.05,32,4.4,10,3,0,2024-01-01,2024-12-30
125,شال كشمير ناعم - اصدار خاص,شال كشمير ناعم - اصدار خاص,الازياء والملابس,unknown_subcategory,بوما,208.91,,False,19,2,0,23,19,2,0,2,19,18,2.0,0.0,22,22.0,2.0,18.0,False,5431.66,26,23,0.10526315789473684,0.0,0.0,1.0,0.10526315789473684,1.2777777777777777,1.0,Moderate,-0.36644005164884713,-0.36644005164884713,122.0,122.0,122.0,0.0,2.2844532741681975,2.3080357142857144,18.59375,0.5593363594810382,False,False,False,High,False,False,True,True,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يُشاهَد لكنه لا يتحول إلى شراء بالمستوى المطلوب.,3.0,0,1195.0,75,13,75,3,5431.66,23,3.0,19,2,0,2024-01-01,2024-12-30
165,حذاء جري احترافي - اصدار خاص,حذاء جري احترافي - اصدار خاص,الرياضه واللياقه,unknown_subcategory,اديداس,867.11,,False,12,3,0,27,12,3,0,3,12,12,3.0,0.0,26,26.0,3.0,12.0,False,25146.19,29,27,0.25,0.0,0.0,1.0,0.25,2.25,1.0,Moderate,-0.3704796211681421,-0.3704796211681421,123.0,123.0,123.0,0.0,8.50970943604373,2.1176470588235294,17.666666666666668,0.26440385737142785,False,False,False,High,False,False,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.2,0,1224.0,84,14,84,4,25146.19,27,4.2,12,3,0,2024-01-01,2024-12-30
81,شاشه 4K 27 انش - اصدار خاص,شاشه 4K 27 انش - اصدار خاص,الالكترونيات,unknown_subcategory,لينوفو,1613.84,,False,14,2,0,29,14,2,0,2,14,14,2.0,0.0,27,27.0,2.0,14.0,False,50029.04,31,29,0.14285714285714285,0.0,0.0,1.0,0.14285714285714285,2.0714285714285716,1.0,Moderate,-0.3716431634024611,-0.3716431634024611,124.0,124.0,124.0,0.0,7.961233440029987,1.9,20.12121212121212,0.26018940243771693,False,False,False,High,False,False,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,5.0,0,1120.0,87,16,87,1,50029.04,29,5.0,14,2,0,2024-01-01,2024-12-30
93,شال كشمير ناعم - اصدار خاص,شال كشمير ناعم - اصدار خاص,الازياء والملابس,unknown_subcategory,زارا,304.48,,False,10,3,0,31,10,3,0,3,10,10,3.0,0.0,30,30.0,3.0,10.0,False,10656.800000000001,35,31,0.3,0.0,0.0,1.0,0.3,3.1,1.0,Moderate,-0.3734238304973458,-0.3734238304973458,125.0,125.0,125.0,0.0,2.2844532741681975,2.3080357142857144,18.59375,1.3569986460453016,False,False,False,High,False,True,False,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج لا يحصل على عدد كافٍ من الزيارات خلال الفترة المختارة.,3.8,0,1219.0,75,13,75,2,10656.800000000001,31,3.8,10,3,0,2024-01-01,2024-12-30
82,مجموعه سكاكين مطبخ - اصدار خاص,مجموعه سكاكين مطبخ - اصدار خاص,المنزل والمطبخ,unknown_subcategory,ديلونجي,482.06,,False,12,2,0,36,12,2,0,2,12,12,2.0,0.0,34,34.0,2.0,12.0,False,17836.22,37,36,0.16666666666666666,0.0,0.0,1.0,0.16666666666666666,3.0,1.0,Moderate,-0.37489013106581665,-0.37489013106581665,126.0,126.0,126.0,0.0,4.391284662352632,1.9285714285714286,21.805555555555557,0.68317137937324,False,False,False,High,False,False,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,2.9,0,1099.0,80,16,80,6,17836.22,36,2.9,12,2,0,2024-01-01,2024-12-30
104,قناع وجه كولاجين - اصدار خاص,قناع وجه كولاجين - اصدار خاص,الجمال والعنايه,unknown_subcategory,افينو,146.34,,False,10,3,0,31,10,3,0,3,10,10,3.0,0.0,29,29.0,3.0,10.0,False,4829.22,33,31,0.3,0.0,0.0,1.0,0.3,3.1,1.0,Moderate,-0.37574340250561894,-0.37574340250561894,127.0,127.0,127.0,0.0,6.768778422340422,2.8,19.580645161290324,0.4579851498415753,False,False,False,High,False,True,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.0,0,1241.0,70,13,70,1,4829.22,31,3.0,10,3,0,2024-01-01,2024-12-30
16,حقيبه يد جلديه,حقيبه يد جلديه,الازياء والملابس,unknown_subcategory,مانجو,680.77,,False,10,3,0,29,10,3,0,3,10,10,3.0,0.0,29,29.0,3.0,10.0,False,21784.64,32,29,0.3,0.0,0.0,1.0,0.3,2.9,1.0,Moderate,-0.3760202199811857,-0.3760202199811857,128.0,128.0,128.0,0.0,2.2844532741681975,2.3080357142857144,18.59375,1.2694503463004434,False,False,False,High,False,True,False,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج لا يحصل على عدد كافٍ من الزيارات خلال الفترة المختارة.,3.9,0,1234.0,64,11,64,8,21784.64,29,3.9,10,3,0,2024-01-01,2024-12-30
