product_id,product_name,bundle_partner_product_id,bundle_partner_name,bundle_partner_image_url,bundle_source,bundle_type,support,confidence,lift,bundle_score,bundle_reason,bundle_business_explanation,bundle_rank
52,موسوعه التاريخ الاسلامي,56,دوره برمجه اكاديميه USB,,category_fallback,Substitute,0.000326,0.0545,0.7857,0.3,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
53,كتاب رياده الاعمال والنجاح,51,كتاب تعلم البرمجه بالعربيه,,fpgrowth,Substitute,0.05855513307984791,0.8343653250773994,8.402989953323262,77.77,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,1
53,كتاب رياده الاعمال والنجاح,54,قاموس عربي انجليزي شامل,,fpgrowth,Substitute,0.04106463878326996,0.6227347611202636,8.873488353114592,71.3,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,2
53,كتاب رياده الاعمال والنجاح,56,دوره برمجه اكاديميه USB,,fpgrowth,Substitute,0.0403041825095057,0.5805946791862284,8.273024801717078,67.22,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,3
53,كتاب رياده الاعمال والنجاح,172,كتاب رياده الاعمال والنجاح - اصدار خاص,,category_fallback,Substitute,0.001304,0.0833,1.1874,1.2,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,4
53,كتاب رياده الاعمال والنجاح,175,مجموعه كتب الطفل التعليميه - اصدار خاص,,category_fallback,Substitute,0.000978,0.0577,0.8221,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,5
54,قاموس عربي انجليزي شامل,51,كتاب تعلم البرمجه بالعربيه,,fpgrowth,Substitute,0.05909831613253667,0.8962108731466228,9.025843640388034,82.59,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,1
54,قاموس عربي انجليزي شامل,56,دوره برمجه اكاديميه USB,,fpgrowth,Substitute,0.042151004888647474,0.6392092257001648,9.208013963333359,73.48,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,2
54,قاموس عربي انجليزي شامل,53,كتاب رياده الاعمال والنجاح,,fpgrowth,Substitute,0.04106463878326996,0.6227347611202636,8.873488353114592,71.3,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,3
54,قاموس عربي انجليزي شامل,192,مجموعه كتب الطفل التعليميه - اصدار خاص,,category_fallback,Substitute,0.00076,0.0805,1.2202,0.7,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,4
54,قاموس عربي انجليزي شامل,200,موسوعه التاريخ الاسلامي - اصدار خاص,,category_fallback,Substitute,0.000652,0.0822,1.2464,0.6,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,5
55,روايه عربيه بيست سيلر,51,كتاب تعلم البرمجه بالعربيه,,category_fallback,Substitute,0.000978,0.1084,1.092,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,1
55,روايه عربيه بيست سيلر,56,دوره برمجه اكاديميه USB,,category_fallback,Substitute,0.000543,0.0602,0.8678,0.5,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
55,روايه عربيه بيست سيلر,92,موسوعه التاريخ الاسلامي - اصدار خاص,,category_fallback,Substitute,0.000435,0.0482,4.5267,0.4,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
56,دوره برمجه اكاديميه USB,51,كتاب تعلم البرمجه بالعربيه,,fpgrowth,Substitute,0.059206952743074415,0.8528951486697964,8.58960595569527,79.29,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,1
56,دوره برمجه اكاديميه USB,54,قاموس عربي انجليزي شامل,,fpgrowth,Substitute,0.042151004888647474,0.6392092257001648,9.208013963333359,73.48,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,2
56,دوره برمجه اكاديميه USB,53,كتاب رياده الاعمال والنجاح,,fpgrowth,Substitute,0.0403041825095057,0.5805946791862284,8.273024801717078,67.22,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,3
56,دوره برمجه اكاديميه USB,150,اطلس العالم المصور - اصدار خاص,,category_fallback,Substitute,0.001086,0.0617,0.8892,1.0,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,4
56,دوره برمجه اكاديميه USB,145,قاموس عربي انجليزي شامل - اصدار خاص,,category_fallback,Substitute,0.00076,0.0673,0.9696,0.7,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,5
57,مجموعه كتب الطفل التعليميه,51,كتاب تعلم البرمجه بالعربيه,,category_fallback,Substitute,0.001086,0.1099,1.1067,1.0,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,1
57,مجموعه كتب الطفل التعليميه,53,كتاب رياده الاعمال والنجاح,,category_fallback,Substitute,0.000652,0.0659,0.9395,0.6,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
57,مجموعه كتب الطفل التعليميه,74,كتاب الطبخ العربي التقليدي - اصدار خاص,,category_fallback,Substitute,0.000435,0.044,2.6104,0.4,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
58,كتاب الطبخ العربي التقليدي,54,قاموس عربي انجليزي شامل,,category_fallback,Substitute,0.000543,0.0685,1.0387,0.5,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,1
58,كتاب الطبخ العربي التقليدي,74,كتاب الطبخ العربي التقليدي - اصدار خاص,,category_fallback,Substitute,0.000435,0.0548,3.2541,0.4,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
58,كتاب الطبخ العربي التقليدي,77,دوره برمجه اكاديميه USB - اصدار خاص,,category_fallback,Substitute,0.000435,0.0548,3.2966,0.4,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
59,كتاب تطوير الذات والتحفيز,56,دوره برمجه اكاديميه USB,,category_fallback,Substitute,0.000543,0.0685,0.9867,0.5,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,1
59,كتاب تطوير الذات والتحفيز,172,كتاب رياده الاعمال والنجاح - اصدار خاص,,category_fallback,Substitute,0.000435,0.0548,3.5027,0.4,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
59,كتاب تطوير الذات والتحفيز,51,كتاب تعلم البرمجه بالعربيه,,category_fallback,Substitute,0.000435,0.0548,0.5518,0.4,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
6,شاشه 4K 27 انش,2,لابتوب الترا سليم,,fpgrowth,Substitute,0.05659967409016839,0.8513071895424837,9.758758007146405,84.57000000000001,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,1
6,شاشه 4K 27 انش,9,راوتر واي فاي 6,,fpgrowth,Substitute,0.039652362846279196,0.6414762741652021,9.648348208644911,75.14,ارتباط قوي مُثبَت بالبيانات — يظهر المنتجان معاً بشكل متكرر.,اعرض كلاهما في صفحة المنتج كبدائل مقترحة لرفع قيمة السلة.,2
6,شاشه 4K 27 انش,112,شاشه 4K 27 انش - اصدار خاص,,category_fallback,Substitute,0.001086,0.0671,1.0095,1.0,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
6,شاشه 4K 27 انش,90,شاشه 4K 27 انش - اصدار خاص,,category_fallback,Substitute,0.000978,0.1233,1.8544,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,4
6,شاشه 4K 27 انش,67,لابتوب الترا سليم - اصدار خاص,,category_fallback,Substitute,0.000869,0.0976,1.4674,0.8,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,5
60,اطلس العالم المصور,171,موسوعه التاريخ الاسلامي - اصدار خاص,,category_fallback,Substitute,0.000326,0.04,4.0911,0.3,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,1
60,اطلس العالم المصور,175,مجموعه كتب الطفل التعليميه - اصدار خاص,,category_fallback,Substitute,0.000326,0.04,2.3603,0.3,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
60,اطلس العالم المصور,51,كتاب تعلم البرمجه بالعربيه,,category_fallback,Substitute,0.000326,0.04,0.4028,0.3,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
61,فرن كهربايي 60 لتر - اصدار خاص,25,ماكينه قهوه اسبريسو,,category_fallback,Substitute,0.000435,0.0625,0.7319,0.4,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,1
61,فرن كهربايي 60 لتر - اصدار خاص,195,فرن كهربايي 60 لتر - اصدار خاص,,category_fallback,Substitute,0.000326,0.0469,4.7943,0.3,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
61,فرن كهربايي 60 لتر - اصدار خاص,28,خلاط كهربايي متعدد الوظايف,,category_fallback,Substitute,0.000326,0.0469,0.7789,0.3,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
62,كتاب الطبخ العربي التقليدي - اصدار خاص,51,كتاب تعلم البرمجه بالعربيه,,category_fallback,Substitute,0.00076,0.1077,1.0846,0.7,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,1
62,كتاب الطبخ العربي التقليدي - اصدار خاص,56,دوره برمجه اكاديميه USB,,category_fallback,Substitute,0.000652,0.0923,1.3297,0.6,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
62,كتاب الطبخ العربي التقليدي - اصدار خاص,53,كتاب رياده الاعمال والنجاح,,category_fallback,Substitute,0.000435,0.0615,0.8769,0.4,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
63,حذاء رياضي مريح - اصدار خاص,166,فستان سهره انيق - اصدار خاص,,category_fallback,Substitute,0.000326,0.0469,5.262,0.3,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,1
63,حذاء رياضي مريح - اصدار خاص,180,شال كشمير ناعم - اصدار خاص,,category_fallback,Substitute,0.000326,0.0469,3.1267,0.3,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
63,حذاء رياضي مريح - اصدار خاص,103,بنطلون جينز سليم فيت - اصدار خاص,,category_fallback,Substitute,0.000326,0.0469,5.3936,0.3,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
63,حذاء رياضي مريح - اصدار خاص,16,حقيبه يد جلديه,,category_fallback,Substitute,0.000217,0.0278,3.9952,0.2,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,4
63,حذاء رياضي مريح - اصدار خاص,12,فستان سهره انيق,,category_fallback,Substitute,0.000217,0.0202,2.9056,0.2,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,5
64,عطر رجالي عودي - اصدار خاص,31,كريم مرطب SPF 50,,category_fallback,Substitute,0.001412,0.0878,1.2999,1.3,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,1
64,عطر رجالي عودي - اصدار خاص,37,غسول وجه للبشره الحساسه,,category_fallback,Substitute,0.001304,0.0811,1.1412,1.2,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
64,عطر رجالي عودي - اصدار خاص,39,قناع وجه كولاجين,,category_fallback,Substitute,0.001086,0.0676,0.9628,1.0,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
64,عطر رجالي عودي - اصدار خاص,189,مزيل عرق رول اون - اصدار خاص,,category_fallback,Substitute,0.000869,0.0576,3.5796,0.8,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,4
64,عطر رجالي عودي - اصدار خاص,40,مزيل عرق رول اون,,category_fallback,Substitute,0.000543,0.0617,3.8393,0.5,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,5
65,مكنسه كهرباييه لاسلكيه - اصدار خاص,29,مجموعه سكاكين مطبخ,,category_fallback,Substitute,0.000543,0.0641,1.0728,0.5,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,1
65,مكنسه كهرباييه لاسلكيه - اصدار خاص,26,طقم اواني طهي غرانيت,,category_fallback,Substitute,0.000543,0.0641,1.0316,0.5,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
65,مكنسه كهرباييه لاسلكيه - اصدار خاص,25,ماكينه قهوه اسبريسو,,category_fallback,Substitute,0.000543,0.0641,0.7507,0.5,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
66,قميص قطني كلاسيكي - اصدار خاص,73,فستان سهره انيق - اصدار خاص,,category_fallback,Substitute,0.000326,0.0429,4.4326,0.3,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,1
66,قميص قطني كلاسيكي - اصدار خاص,152,شال كشمير ناعم - اصدار خاص,,category_fallback,Substitute,0.000326,0.0429,4.811,0.3,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
66,قميص قطني كلاسيكي - اصدار خاص,180,شال كشمير ناعم - اصدار خاص,,category_fallback,Substitute,0.000326,0.0429,2.8587,0.3,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
66,قميص قطني كلاسيكي - اصدار خاص,198,حقيبه يد جلديه - اصدار خاص,,category_fallback,Substitute,0.000217,0.0244,3.2073,0.2,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,4
67,لابتوب الترا سليم - اصدار خاص,3,سماعات لاسلكيه,,category_fallback,Substitute,0.001086,0.122,1.0168,1.0,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,1
67,لابتوب الترا سليم - اصدار خاص,6,شاشه 4K 27 انش,,category_fallback,Substitute,0.000869,0.0976,1.4674,0.8,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
67,لابتوب الترا سليم - اصدار خاص,2,لابتوب الترا سليم,,category_fallback,Substitute,0.00076,0.0854,0.9786,0.7,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
68,تابلت 10 انش - اصدار خاص,141,ساعه ذكيه سبورت - اصدار خاص,,category_fallback,Substitute,0.000543,0.0617,3.5736,0.5,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,1
68,تابلت 10 انش - اصدار خاص,3,سماعات لاسلكيه,,category_fallback,Substitute,0.000435,0.0494,0.4117,0.4,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
68,تابلت 10 انش - اصدار خاص,7,كاميرا ميرورليس,,category_fallback,Substitute,0.000435,0.0494,4.4565,0.4,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
69,لابتوب الترا سليم - اصدار خاص,3,سماعات لاسلكيه,,category_fallback,Substitute,0.000869,0.087,0.725,0.8,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,1
69,لابتوب الترا سليم - اصدار خاص,1,هاتف ذكي برو ماكس,,category_fallback,Substitute,0.000652,0.0652,0.743,0.6,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
69,لابتوب الترا سليم - اصدار خاص,6,شاشه 4K 27 انش,,category_fallback,Substitute,0.000543,0.0543,0.8174,0.5,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
7,كاميرا ميرورليس,3,سماعات لاسلكيه,,category_fallback,Substitute,0.000978,0.0882,0.7357,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,1
7,كاميرا ميرورليس,124,كاميرا ميرورليس - اصدار خاص,,category_fallback,Substitute,0.000869,0.0784,4.9113,0.8,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
7,كاميرا ميرورليس,2,لابتوب الترا سليم,,category_fallback,Substitute,0.000869,0.0784,0.8991,0.8,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
7,كاميرا ميرورليس,68,تابلت 10 انش - اصدار خاص,,category_fallback,Substitute,0.000435,0.0494,4.4565,0.4,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,4
70,فرن كهربايي 60 لتر - اصدار خاص,168,مجموعه سكاكين مطبخ - اصدار خاص,,category_fallback,Substitute,0.000435,0.0455,2.8271,0.4,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,1
70,فرن كهربايي 60 لتر - اصدار خاص,176,فرن كهربايي 60 لتر - اصدار خاص,,category_fallback,Substitute,0.000435,0.0455,2.8658,0.4,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
70,فرن كهربايي 60 لتر - اصدار خاص,91,فرن كهربايي 60 لتر - اصدار خاص,,category_fallback,Substitute,0.000435,0.0455,2.7347,0.4,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
71,حصيره يوغا مضاده للانزلاق - اصدار خاص,47,اوزان حديد طقم 20 كيلو,,category_fallback,Substitute,0.000652,0.0845,0.9935,0.6,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,1
71,حصيره يوغا مضاده للانزلاق - اصدار خاص,42,لباس رياضي ضاغط,,category_fallback,Substitute,0.000543,0.0704,0.5829,0.5,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
71,حصيره يوغا مضاده للانزلاق - اصدار خاص,48,حقيبه رياضيه جيم,,category_fallback,Substitute,0.000543,0.0704,0.5772,0.5,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
72,كريم مرطب SPF 50 - اصدار خاص,39,قناع وجه كولاجين,,category_fallback,Substitute,0.000543,0.0704,1.0035,0.5,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,1
72,كريم مرطب SPF 50 - اصدار خاص,37,غسول وجه للبشره الحساسه,,category_fallback,Substitute,0.000543,0.0704,0.9912,0.5,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
72,كريم مرطب SPF 50 - اصدار خاص,34,طقم مكياج احترافي,,category_fallback,Substitute,0.000543,0.0704,0.7284,0.5,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
73,فستان سهره انيق - اصدار خاص,164,حقيبه يد جلديه - اصدار خاص,,category_fallback,Substitute,0.000652,0.0674,3.7383,0.6,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,1
73,فستان سهره انيق - اصدار خاص,158,فستان سهره انيق - اصدار خاص,,category_fallback,Substitute,0.000543,0.0562,3.6676,0.5,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
73,فستان سهره انيق - اصدار خاص,180,شال كشمير ناعم - اصدار خاص,,category_fallback,Substitute,0.000435,0.0449,2.9979,0.4,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
73,فستان سهره انيق - اصدار خاص,19,تيشيرت بولو قطن,,category_fallback,Substitute,0.000326,0.028,2.8998,0.3,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,4
73,فستان سهره انيق - اصدار خاص,100,حقيبه يد جلديه - اصدار خاص,,category_fallback,Substitute,0.000326,0.0423,4.3702,0.3,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,5
74,كتاب الطبخ العربي التقليدي - اصدار خاص,51,كتاب تعلم البرمجه بالعربيه,,category_fallback,Substitute,0.001847,0.1097,1.1046,1.7,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,1
74,كتاب الطبخ العربي التقليدي - اصدار خاص,77,دوره برمجه اكاديميه USB - اصدار خاص,,category_fallback,Substitute,0.000978,0.0581,3.4934,0.9,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,2
74,كتاب الطبخ العربي التقليدي - اصدار خاص,193,مجموعه كتب الطفل التعليميه - اصدار خاص,,category_fallback,Substitute,0.000869,0.0516,3.2765,0.8,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,3
74,كتاب الطبخ العربي التقليدي - اصدار خاص,151,كتاب تطوير الذات والتحفيز - اصدار خاص,,category_fallback,Substitute,0.000652,0.0667,3.9591,0.6,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,4
74,كتاب الطبخ العربي التقليدي - اصدار خاص,144,كتاب تطوير الذات والتحفيز - اصدار خاص,,category_fallback,Substitute,0.000435,0.046,2.7304,0.4,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.,منتجات من نفس القسم يميل العملاء لضمّها — فرصة بيع تكميلي داخلي.,5
