order_item_id,user_id,order_id,product_id,quantity,unit_price,price
26285,370,8600,2,1,6856.93,0.0
26286,370,8600,198,1,440.15,0.0
26287,370,8600,6,1,2618.75,0.0
26288,370,8600,9,1,864.52,0.0
26289,370,8600,114,2,246.79,0.0
26290,453,8601,83,1,584.83,0.0
26291,453,8601,119,1,1350.85,0.0
26292,269,8602,56,2,327.69,0.0
26293,269,8602,186,1,109.52,0.0
26294,269,8602,51,1,66.67,0.0
26295,269,8602,53,1,95.99,0.0
26296,288,8603,95,2,217.5,0.0
26297,35,8604,176,1,1269.55,0.0
26298,35,8604,194,1,582.97,0.0
26299,393,8605,47,1,691.19,0.0
26300,278,8606,32,1,182.43,0.0
26301,278,8606,37,1,113.29,0.0
26302,278,8606,135,1,248.61,0.0
26303,278,8606,54,1,131.19,0.0
26304,278,8606,31,1,118.65,0.0
26305,252,8607,92,1,182.48,0.0
26306,423,8608,179,1,148.28,0.0
26307,423,8608,77,1,193.57,0.0
26308,366,8609,33,1,404.5,0.0
26309,366,8609,34,1,269.1,0.0
26310,366,8609,35,1,790.82,0.0
26311,366,8609,38,1,325.54,0.0
26312,424,8610,19,2,195.42,0.0
26313,487,8611,48,1,377.48,0.0
26314,487,8611,46,1,121.09,0.0
26315,276,8612,56,1,327.69,0.0
26316,276,8612,51,1,66.67,0.0
26317,276,8612,53,1,95.99,0.0
26318,109,8613,33,1,404.5,0.0
26319,109,8613,34,1,269.1,0.0
26320,109,8613,35,1,790.82,0.0
26321,109,8613,101,1,241.26,0.0
26322,109,8613,57,1,215.42,0.0
26323,247,8614,34,1,269.1,0.0
26324,247,8614,35,1,790.82,0.0
26325,392,8615,42,1,162.27,0.0
26326,392,8615,76,1,110.25,0.0
26327,392,8615,46,1,121.09,0.0
26328,392,8615,50,1,103.84,0.0
26329,392,8615,154,1,3786.85,0.0
26330,356,8616,32,1,182.43,0.0
26331,356,8616,25,1,958.76,0.0
26332,356,8616,31,1,118.65,0.0
26333,219,8617,68,1,1081.84,0.0
26334,219,8617,167,2,104.4,0.0
26335,185,8618,1,1,5429.43,0.0
26336,185,8618,10,1,96.42,0.0
26337,185,8618,3,2,182.88,0.0
26338,173,8619,33,1,404.5,0.0
26339,173,8619,34,1,269.1,0.0
26340,173,8619,35,1,790.82,0.0
26341,173,8619,38,1,325.54,0.0
26342,80,8620,81,1,1613.84,0.0
26343,80,8620,25,1,958.76,0.0
26344,80,8620,26,1,547.5,0.0
26345,80,8620,28,1,207.71,0.0
26346,270,8621,11,1,73.96,0.0
26347,270,8621,110,1,228.23,0.0
26348,474,8622,25,1,958.76,0.0
26349,474,8622,29,1,137.26,0.0
26350,413,8623,78,2,637.27,0.0
26351,226,8624,4,1,1045.02,0.0
26352,226,8624,95,1,217.5,0.0
26353,411,8625,9,1,864.52,0.0
26354,411,8625,2,1,6856.93,0.0
26355,411,8625,3,1,182.88,0.0
26356,340,8626,138,1,2075.88,0.0
26357,340,8626,188,1,2599.64,0.0
26358,30,8627,33,1,404.5,0.0
26359,30,8627,34,1,269.1,0.0
26360,30,8627,115,1,131.51,0.0
26361,30,8627,22,1,2057.09,0.0
26362,237,8628,136,1,1233.09,0.0
26363,237,8628,42,1,162.27,0.0
26364,177,8629,32,1,182.43,0.0
26365,177,8629,37,1,113.29,0.0
26366,474,8630,33,1,404.5,0.0
26367,474,8630,34,1,269.1,0.0
26368,474,8630,35,1,790.82,0.0
26369,474,8630,38,2,325.54,0.0
26370,474,8630,181,2,353.61,0.0
26371,154,8631,9,1,864.52,0.0
26372,154,8631,2,1,6856.93,0.0
26373,154,8631,6,1,2618.75,0.0
26374,410,8632,186,1,109.52,0.0
26375,410,8632,114,1,246.79,0.0
26376,299,8633,6,1,2618.75,0.0
26377,299,8633,75,1,670.09,0.0
26378,299,8633,25,1,958.76,0.0
26379,299,8633,26,1,547.5,0.0
26380,299,8633,28,1,207.71,0.0
26381,299,8633,29,1,137.26,0.0
26382,192,8634,41,1,708.68,0.0
26383,192,8634,42,1,162.27,0.0
26384,192,8634,79,1,421.1,0.0
26385,192,8634,47,1,691.19,0.0
26386,192,8634,63,1,557.39,0.0
26387,387,8635,51,1,66.67,0.0
26388,387,8635,53,1,95.99,0.0
26389,251,8636,79,1,421.1,0.0
26390,251,8636,143,1,602.95,0.0
26391,126,8637,182,1,190.33,0.0
26392,464,8638,164,1,297.97,0.0
26393,464,8638,69,1,5185.33,0.0
26394,163,8639,103,2,398.87,0.0
26395,163,8639,51,1,66.67,0.0
26396,163,8639,53,1,95.99,0.0
26397,163,8639,118,1,175.91,0.0
26398,163,8639,56,1,327.69,0.0
26399,315,8640,33,1,404.5,0.0
26400,315,8640,34,1,269.1,0.0
26401,315,8640,35,1,790.82,0.0
26402,315,8640,38,1,325.54,0.0
26403,315,8640,146,1,323.76,0.0
26404,51,8641,33,1,404.5,0.0
26405,51,8641,34,1,269.1,0.0
26406,51,8641,35,1,790.82,0.0
26407,51,8641,196,1,211.44,0.0
26408,51,8641,92,1,182.48,0.0
26409,329,8642,48,2,377.48,0.0
26410,329,8642,42,1,162.27,0.0
26411,329,8642,149,1,652.63,0.0
26412,329,8642,47,1,691.19,0.0
26413,301,8643,91,1,978.27,0.0
26414,301,8643,165,1,867.11,0.0
26415,417,8644,48,1,377.48,0.0
26416,417,8644,42,1,162.27,0.0
26417,417,8644,46,1,121.09,0.0
26418,11,8645,163,1,417.18,0.0
26419,458,8646,104,1,146.34,0.0
26420,458,8646,42,1,162.27,0.0
26421,458,8646,46,2,121.09,0.0
26422,458,8646,48,2,377.48,0.0
26423,458,8646,50,1,103.84,0.0
26424,458,8646,52,2,108.37,0.0
26425,196,8647,79,2,421.1,0.0
26426,92,8648,118,1,175.91,0.0
26427,92,8648,25,1,958.76,0.0
26428,92,8648,26,2,547.5,0.0
26429,92,8648,28,1,207.71,0.0
26430,92,8648,29,1,137.26,0.0
26431,1,8649,104,1,146.34,0.0
26432,1,8649,156,1,131.66,0.0
26433,151,8650,32,1,182.43,0.0
26434,151,8650,39,1,51.31,0.0
26435,151,8650,169,1,452.68,0.0
26436,151,8650,74,1,132.13,0.0
26437,151,8650,31,1,118.65,0.0
26438,111,8651,41,1,708.68,0.0
26439,111,8651,42,1,162.27,0.0
26440,111,8651,47,1,691.19,0.0
26441,286,8652,48,1,377.48,0.0
26442,286,8652,173,1,426.85,0.0
26443,286,8652,47,1,691.19,0.0
26444,12,8653,32,1,182.43,0.0
26445,12,8653,42,1,162.27,0.0
26446,12,8653,46,2,121.09,0.0
26447,12,8653,48,2,377.48,0.0
26448,12,8653,58,1,143.75,0.0
26449,453,8654,34,2,269.1,0.0
26450,453,8654,35,1,790.82,0.0
26451,453,8654,38,1,325.54,0.0
26452,453,8654,106,2,449.77,0.0
26453,453,8654,158,1,655.51,0.0
26454,455,8655,143,1,602.95,0.0
26455,455,8655,84,1,98.36,0.0
26456,455,8655,25,1,958.76,0.0
26457,455,8655,26,1,547.5,0.0
26458,455,8655,28,1,207.71,0.0
26459,455,8655,29,1,137.26,0.0
26460,87,8656,32,1,182.43,0.0
26461,87,8656,120,1,37.31,0.0
26462,87,8656,39,1,51.31,0.0
26463,87,8656,31,1,118.65,0.0
26464,287,8657,64,1,578.73,0.0
26465,287,8657,25,1,958.76,0.0
26466,287,8657,26,1,547.5,0.0
26467,287,8657,28,1,207.71,0.0
26468,287,8657,29,1,137.26,0.0
26469,200,8658,32,1,182.43,0.0
26470,200,8658,37,1,113.29,0.0
26471,200,8658,31,1,118.65,0.0
26472,388,8659,56,1,327.69,0.0
26473,388,8659,51,1,66.67,0.0
26474,388,8659,53,1,95.99,0.0
26475,388,8659,54,1,131.19,0.0
26476,276,8660,32,1,182.43,0.0
26477,276,8660,57,2,215.42,0.0
26478,276,8660,101,1,241.26,0.0
26479,276,8660,39,1,51.31,0.0
26480,265,8661,48,1,377.48,0.0
26481,265,8661,41,1,708.68,0.0
26482,265,8661,47,1,691.19,0.0
26483,55,8662,41,1,708.68,0.0
26484,55,8662,47,1,691.19,0.0
26485,83,8663,32,1,182.43,0.0
26486,83,8663,37,1,113.29,0.0
26487,83,8663,38,1,325.54,0.0
26488,83,8663,39,1,51.31,0.0
26489,500,8664,25,1,958.76,0.0
26490,500,8664,2,1,6856.93,0.0
26491,500,8664,3,1,182.88,0.0
26492,500,8664,6,1,2618.75,0.0
26493,379,8665,196,1,211.44,0.0
26494,379,8665,188,1,2599.64,0.0
26495,464,8666,25,2,958.76,0.0
26496,464,8666,26,1,547.5,0.0
26497,464,8666,29,1,137.26,0.0
26498,464,8666,78,2,637.27,0.0
26499,211,8667,6,1,2618.75,0.0
26500,211,8667,191,1,2178.66,0.0
26501,493,8668,2,1,6856.93,0.0
26502,493,8668,68,2,1081.84,0.0
26503,493,8668,6,1,2618.75,0.0
26504,186,8669,32,1,182.43,0.0
26505,186,8669,37,1,113.29,0.0
26506,186,8669,39,1,51.31,0.0
26507,186,8669,123,1,140.92,0.0
26508,186,8669,31,1,118.65,0.0
26509,320,8670,32,1,182.43,0.0
26510,320,8670,45,2,207.67,0.0
26511,320,8670,51,1,66.67,0.0
26512,320,8670,53,1,95.99,0.0
26513,320,8670,54,1,131.19,0.0
26514,320,8670,56,1,327.69,0.0
26515,32,8671,193,1,256.05,0.0
26516,270,8672,2,2,6856.93,0.0
26517,270,8672,197,1,1440.46,0.0
26518,270,8672,6,1,2618.75,0.0
26519,412,8673,34,1,269.1,0.0
26520,412,8673,35,1,790.82,0.0
26521,412,8673,131,1,457.64,0.0
26522,412,8673,38,1,325.54,0.0
26523,63,8674,32,1,182.43,0.0
26524,63,8674,37,1,113.29,0.0
26525,63,8674,39,1,51.31,0.0
26526,63,8674,112,1,2651.9,0.0
26527,63,8674,31,1,118.65,0.0
26528,65,8675,48,1,377.48,0.0
26529,65,8675,41,1,708.68,0.0
26530,65,8675,13,1,342.07,0.0
26531,65,8675,47,1,691.19,0.0
26532,453,8676,1,1,5429.43,0.0
26533,453,8676,10,1,96.42,0.0
26534,51,8677,123,1,140.92,0.0
26535,51,8677,2,1,6856.93,0.0
26536,51,8677,3,1,182.88,0.0
26537,51,8677,196,1,211.44,0.0
26538,115,8678,40,1,36.51,0.0
26539,115,8678,42,1,162.27,0.0
26540,32,8679,27,1,1128.13,0.0
26541,4,8680,32,1,182.43,0.0
26542,4,8680,93,1,304.48,0.0
26543,4,8680,39,1,51.31,0.0
26544,4,8680,31,1,118.65,0.0
26545,133,8681,9,1,864.52,0.0
26546,202,8682,41,1,708.68,0.0
26547,202,8682,42,1,162.27,0.0
26548,202,8682,171,1,100.57,0.0
26549,202,8682,47,1,691.19,0.0
26550,202,8682,48,1,377.48,0.0
26551,472,8683,2,1,6856.93,0.0
26552,472,8683,3,1,182.88,0.0
26553,472,8683,6,1,2618.75,0.0
26554,472,8683,9,1,864.52,0.0
26555,472,8683,175,1,152.85,0.0
26556,472,8683,126,1,224.49,0.0
26557,495,8684,25,1,958.76,0.0
26558,495,8684,26,1,547.5,0.0
26559,492,8685,34,1,269.1,0.0
26560,492,8685,35,1,790.82,0.0
26561,492,8685,111,1,453.66,0.0
26562,124,8686,170,1,810.36,0.0
26563,124,8686,51,1,66.67,0.0
26564,124,8686,53,1,95.99,0.0
26565,124,8686,54,1,131.19,0.0
26566,124,8686,57,1,215.42,0.0
26567,75,8687,25,1,958.76,0.0
26568,75,8687,29,1,137.26,0.0
26569,496,8688,48,1,377.48,0.0
26570,496,8688,41,1,708.68,0.0
26571,496,8688,88,1,398.34,0.0
26572,496,8688,47,1,691.19,0.0
26573,261,8689,48,1,377.48,0.0
26574,261,8689,42,1,162.27,0.0
26575,261,8689,50,1,103.84,0.0
26576,261,8689,46,1,121.09,0.0
26577,9,8690,1,1,5429.43,0.0
26578,9,8690,10,1,96.42,0.0
26579,9,8690,75,1,670.09,0.0
26580,9,8690,30,1,583.67,0.0
26581,111,8691,32,1,182.43,0.0
26582,111,8691,60,1,325.99,0.0
26583,111,8691,37,1,113.29,0.0
26584,146,8692,37,1,113.29,0.0
26585,182,8693,179,1,148.28,0.0
26586,323,8694,73,1,249.37,0.0
26587,466,8695,41,1,708.68,0.0
26588,466,8695,47,1,691.19,0.0
26589,171,8696,1,2,5429.43,0.0
26590,171,8696,10,1,96.42,0.0
26591,171,8696,4,1,1045.02,0.0
26592,171,8696,36,1,703.99,0.0
26593,135,8697,162,1,2324.66,0.0
26594,247,8698,1,1,5429.43,0.0
26595,274,8699,4,1,1045.02,0.0
26596,274,8699,157,1,278.2,0.0
26597,255,8700,2,1,6856.93,0.0
26598,255,8700,3,1,182.88,0.0
26599,255,8700,6,1,2618.75,0.0
26600,255,8700,40,1,36.51,0.0
26601,255,8700,9,1,864.52,0.0
26602,255,8700,55,1,41.52,0.0
26603,432,8701,33,2,404.5,0.0
26604,432,8701,34,1,269.1,0.0
26605,432,8701,35,1,790.82,0.0
26606,432,8701,38,1,325.54,0.0
26607,333,8702,25,1,958.76,0.0
26608,333,8702,26,1,547.5,0.0
26609,333,8702,28,1,207.71,0.0
26610,194,8703,9,2,864.52,0.0
26611,194,8703,2,1,6856.93,0.0
26612,194,8703,3,1,182.88,0.0
26613,194,8703,6,1,2618.75,0.0
26614,340,8704,27,1,1128.13,0.0
26615,340,8704,188,1,2599.64,0.0
26616,186,8705,32,2,182.43,0.0
26617,186,8705,39,1,51.31,0.0
26618,186,8705,37,1,113.29,0.0
26619,186,8705,31,1,118.65,0.0
26620,251,8706,48,1,377.48,0.0
26621,251,8706,146,1,323.76,0.0
26622,251,8706,25,1,958.76,0.0
26623,251,8706,26,1,547.5,0.0
26624,251,8706,29,1,137.26,0.0
26625,308,8707,2,1,6856.93,0.0
26626,308,8707,3,1,182.88,0.0
26627,308,8707,85,1,1742.75,0.0
26628,328,8708,25,1,958.76,0.0
26629,328,8708,26,1,547.5,0.0
26630,328,8708,28,1,207.71,0.0
26631,417,8709,162,1,2324.66,0.0
26632,417,8709,2,1,6856.93,0.0
26633,417,8709,3,2,182.88,0.0
26634,417,8709,6,1,2618.75,0.0
26635,417,8709,9,1,864.52,0.0
26636,265,8710,134,2,3215.18,0.0
26637,265,8710,42,1,162.27,0.0
26638,265,8710,46,1,121.09,0.0
26639,265,8710,48,1,377.48,0.0
26640,265,8710,50,1,103.84,0.0
26641,351,8711,160,1,298.73,0.0
26642,500,8712,1,1,5429.43,0.0
26643,500,8712,3,1,182.88,0.0
26644,500,8712,4,1,1045.02,0.0
26645,500,8712,10,1,96.42,0.0
26646,500,8712,127,1,209.71,0.0
26647,154,8713,136,1,1233.09,0.0
26648,154,8713,12,1,378.07,0.0
26649,154,8713,51,1,66.67,0.0
26650,154,8713,53,1,95.99,0.0
26651,154,8713,54,2,131.19,0.0
26652,154,8713,56,1,327.69,0.0
26653,382,8714,32,1,182.43,0.0
26654,382,8714,37,1,113.29,0.0
26655,382,8714,199,1,107.47,0.0
26656,382,8714,108,1,5179.59,0.0
26657,382,8714,31,1,118.65,0.0
26658,264,8715,33,1,404.5,0.0
26659,264,8715,34,1,269.1,0.0
26660,264,8715,35,1,790.82,0.0
26661,264,8715,38,1,325.54,0.0
26662,281,8716,32,1,182.43,0.0
26663,281,8716,39,1,51.31,0.0
26664,281,8716,37,1,113.29,0.0
26665,281,8716,31,1,118.65,0.0
26666,154,8717,83,1,584.83,0.0
26667,154,8717,91,1,978.27,0.0
26668,390,8718,1,1,5429.43,0.0
26669,390,8718,3,1,182.88,0.0
26670,390,8718,4,1,1045.02,0.0
26671,390,8718,10,1,96.42,0.0
26672,390,8718,24,1,362.63,0.0
26673,414,8719,89,1,73.16,0.0
26674,414,8719,97,1,1968.21,0.0
26675,273,8720,83,1,584.83,0.0
26676,273,8720,20,1,600.91,0.0
26677,144,8721,197,1,1440.46,0.0
26678,144,8721,170,1,810.36,0.0
26679,144,8721,51,1,66.67,0.0
26680,144,8721,54,1,131.19,0.0
26681,144,8721,56,2,327.69,0.0
26682,35,8722,56,2,327.69,0.0
26683,35,8722,51,1,66.67,0.0
26684,35,8722,92,2,182.48,0.0
26685,35,8722,54,1,131.19,0.0
26686,238,8723,93,1,304.48,0.0
26687,332,8724,56,2,327.69,0.0
26688,332,8724,51,1,66.67,0.0
26689,332,8724,53,1,95.99,0.0
26690,332,8724,54,2,131.19,0.0
26691,226,8725,87,1,281.44,0.0
26692,386,8726,42,1,162.27,0.0
26693,386,8726,46,1,121.09,0.0
26694,386,8726,48,1,377.48,0.0
26695,386,8726,55,1,41.52,0.0
26696,386,8726,90,1,2115.26,0.0
26697,61,8727,1,1,5429.43,0.0
26698,61,8727,83,1,584.83,0.0
26699,61,8727,4,1,1045.02,0.0
26700,258,8728,56,1,327.69,0.0
26701,258,8728,82,1,482.06,0.0
26702,258,8728,51,1,66.67,0.0
26703,221,8729,195,1,411.6,0.0
26704,221,8729,151,1,71.91,0.0
26705,381,8730,1,1,5429.43,0.0
26706,381,8730,118,1,175.91,0.0
26707,103,8731,51,1,66.67,0.0
26708,103,8731,53,1,95.99,0.0
26709,103,8731,54,1,131.19,0.0
26710,37,8732,1,1,5429.43,0.0
26711,37,8732,34,1,269.1,0.0
26712,37,8732,3,1,182.88,0.0
26713,37,8732,4,2,1045.02,0.0
26714,37,8732,10,1,96.42,0.0
26715,37,8732,14,1,687.06,0.0
26716,405,8733,25,1,958.76,0.0
26717,405,8733,53,1,95.99,0.0
26718,108,8734,32,1,182.43,0.0
26719,108,8734,39,1,51.31,0.0
26720,108,8734,37,1,113.29,0.0
26721,108,8734,31,2,118.65,0.0
26722,156,8735,1,1,5429.43,0.0
26723,156,8735,7,1,2063.12,0.0
26724,319,8736,197,1,1440.46,0.0
26725,319,8736,150,1,244.37,0.0
26726,31,8737,33,1,404.5,0.0
26727,31,8737,34,1,269.1,0.0
26728,31,8737,35,1,790.82,0.0
26729,31,8737,38,1,325.54,0.0
26730,31,8737,107,1,5057.62,0.0
26731,31,8737,145,1,165.87,0.0
26732,148,8738,48,1,377.48,0.0
26733,148,8738,52,1,108.37,0.0
26734,148,8738,150,1,244.37,0.0
26735,148,8738,47,1,691.19,0.0
26736,268,8739,161,1,280.14,0.0
26737,268,8739,33,1,404.5,0.0
26738,268,8739,34,1,269.1,0.0
26739,268,8739,35,1,790.82,0.0
26740,48,8740,13,1,342.07,0.0
26741,270,8741,192,1,105.53,0.0
26742,314,8742,25,1,958.76,0.0
26743,314,8742,26,1,547.5,0.0
26744,314,8742,29,1,137.26,0.0
26745,314,8742,149,1,652.63,0.0
26746,136,8743,176,1,1269.55,0.0
26747,136,8743,25,1,958.76,0.0
26748,136,8743,26,1,547.5,0.0
26749,123,8744,48,1,377.48,0.0
26750,123,8744,50,1,103.84,0.0
26751,123,8744,46,1,121.09,0.0
26752,327,8745,33,1,404.5,0.0
26753,327,8745,34,1,269.1,0.0
26754,327,8745,35,1,790.82,0.0
26755,327,8745,133,1,165.39,0.0
26756,327,8745,38,1,325.54,0.0
26757,327,8745,117,1,159.84,0.0
26758,125,8746,32,1,182.43,0.0
26759,125,8746,39,1,51.31,0.0
26760,125,8746,31,2,118.65,0.0
26761,46,8747,128,2,664.23,0.0
26762,48,8748,2,1,6856.93,0.0
26763,48,8748,6,1,2618.75,0.0
26764,48,8748,40,1,36.51,0.0
26765,48,8748,9,1,864.52,0.0
26766,48,8748,51,1,66.67,0.0
26767,359,8749,2,1,6856.93,0.0
26768,359,8749,3,1,182.88,0.0
26769,359,8749,195,1,411.6,0.0
26770,359,8749,6,1,2618.75,0.0
26771,359,8749,9,2,864.52,0.0
26772,359,8749,49,1,247.85,0.0
26773,270,8750,32,1,182.43,0.0
26774,270,8750,57,2,215.42,0.0
26775,270,8750,178,1,3002.16,0.0
26776,270,8750,39,1,51.31,0.0
26777,355,8751,94,1,192.65,0.0
26778,186,8752,96,1,2249.21,0.0
26779,186,8752,25,1,958.76,0.0
26780,186,8752,90,1,2115.26,0.0
26781,186,8752,28,1,207.71,0.0
26782,186,8752,29,1,137.26,0.0
26783,462,8753,9,1,864.52,0.0
26784,189,8754,42,1,162.27,0.0
26785,189,8754,115,1,131.51,0.0
26786,189,8754,188,1,2599.64,0.0
26787,189,8754,46,1,121.09,0.0
26788,256,8755,81,1,1613.84,0.0
26789,160,8756,25,1,958.76,0.0
26790,160,8756,28,1,207.71,0.0
26791,435,8757,168,1,126.51,0.0
26792,435,8757,42,1,162.27,0.0
26793,435,8757,108,1,5179.59,0.0
26794,435,8757,46,2,121.09,0.0
26795,435,8757,48,1,377.48,0.0
26796,435,8757,50,1,103.84,0.0
26797,362,8758,72,2,295.83,0.0
26798,362,8758,173,1,426.85,0.0
26799,448,8759,80,1,996.58,0.0
26800,150,8760,195,1,411.6,0.0
26801,150,8760,36,1,703.99,0.0
26802,250,8761,189,1,46.18,0.0
26803,250,8761,182,1,190.33,0.0
26804,351,8762,129,2,94.56,0.0
26805,351,8762,150,1,244.37,0.0
26806,339,8763,72,1,295.83,0.0
26807,339,8763,28,1,207.71,0.0
26808,352,8764,3,1,182.88,0.0
26809,343,8765,51,1,66.67,0.0
26810,343,8765,53,1,95.99,0.0
26811,343,8765,54,1,131.19,0.0
26812,74,8766,73,2,249.37,0.0
26813,74,8766,74,1,132.13,0.0
26814,408,8767,193,2,256.05,0.0
26815,408,8767,76,1,110.25,0.0
26816,54,8768,28,1,207.71,0.0
26817,309,8769,32,1,182.43,0.0
26818,309,8769,64,1,578.73,0.0
26819,309,8769,37,1,113.29,0.0
26820,309,8769,39,1,51.31,0.0
26821,309,8769,148,1,658.67,0.0
26822,309,8769,31,1,118.65,0.0
26823,236,8770,33,1,404.5,0.0
26824,236,8770,34,1,269.1,0.0
26825,236,8770,111,1,453.66,0.0
26826,499,8771,25,1,958.76,0.0
26827,499,8771,27,1,1128.13,0.0
26828,499,8771,28,1,207.71,0.0
26829,263,8772,174,1,886.97,0.0
26830,431,8773,122,1,696.77,0.0
26831,431,8773,30,1,583.67,0.0
26832,406,8774,9,1,864.52,0.0
26833,406,8774,2,1,6856.93,0.0
26834,406,8774,3,1,182.88,0.0
26835,406,8774,6,1,2618.75,0.0
26836,117,8775,106,1,449.77,0.0
26837,269,8776,183,1,171.04,0.0
26838,197,8777,2,2,6856.93,0.0
26839,197,8777,3,1,182.88,0.0
26840,16,8778,48,1,377.48,0.0
26841,16,8778,50,1,103.84,0.0
26842,16,8778,46,2,121.09,0.0
26843,29,8779,33,1,404.5,0.0
26844,29,8779,34,1,269.1,0.0
26845,29,8779,35,1,790.82,0.0
26846,29,8779,131,1,457.64,0.0
26847,29,8779,38,1,325.54,0.0
26848,29,8779,57,1,215.42,0.0
26849,275,8780,85,1,1742.75,0.0
26850,1,8781,95,1,217.5,0.0
26851,232,8782,51,2,66.67,0.0
26852,232,8782,53,1,95.99,0.0
26853,232,8782,15,1,478.33,0.0
26854,349,8783,41,1,708.68,0.0
26855,349,8783,42,1,162.27,0.0
26856,349,8783,47,1,691.19,0.0
26857,349,8783,48,1,377.48,0.0
26858,349,8783,21,1,2953.99,0.0
26859,358,8784,135,1,248.61,0.0
26860,138,8785,107,1,5057.62,0.0
26861,138,8785,76,2,110.25,0.0
26862,138,8785,51,1,66.67,0.0
26863,138,8785,53,1,95.99,0.0
26864,138,8785,54,1,131.19,0.0
26865,138,8785,56,1,327.69,0.0
26866,237,8786,99,1,185.24,0.0
26867,237,8786,51,1,66.67,0.0
26868,237,8786,53,1,95.99,0.0
26869,237,8786,54,1,131.19,0.0
26870,237,8786,56,1,327.69,0.0
26871,237,8786,29,1,137.26,0.0
26872,37,8787,2,1,6856.93,0.0
26873,37,8787,67,1,3651.66,0.0
26874,37,8787,6,1,2618.75,0.0
26875,37,8787,9,1,864.52,0.0
26876,37,8787,53,1,95.99,0.0
26877,256,8788,2,1,6856.93,0.0
26878,256,8788,3,1,182.88,0.0
26879,256,8788,82,1,482.06,0.0
26880,256,8788,6,2,2618.75,0.0
26881,190,8789,56,1,327.69,0.0
26882,190,8789,51,1,66.67,0.0
26883,190,8789,54,1,131.19,0.0
26884,374,8790,9,1,864.52,0.0
26885,374,8790,2,1,6856.93,0.0
26886,374,8790,6,1,2618.75,0.0
26887,374,8790,154,1,3786.85,0.0
26888,75,8791,1,1,5429.43,0.0
26889,75,8791,3,1,182.88,0.0
26890,75,8791,4,1,1045.02,0.0
26891,75,8791,10,1,96.42,0.0
26892,75,8791,85,2,1742.75,0.0
26893,48,8792,1,2,5429.43,0.0
26894,48,8792,10,1,96.42,0.0
26895,48,8792,3,1,182.88,0.0
26896,48,8792,4,1,1045.02,0.0
26897,146,8793,11,1,73.96,0.0
26898,456,8794,45,1,207.67,0.0
26899,456,8794,102,1,1982.66,0.0
26900,23,8795,56,2,327.69,0.0
26901,23,8795,51,1,66.67,0.0
26902,23,8795,53,2,95.99,0.0
26903,23,8795,54,1,131.19,0.0
26904,108,8796,51,1,66.67,0.0
26905,108,8796,53,1,95.99,0.0
26906,139,8797,32,2,182.43,0.0
26907,139,8797,39,1,51.31,0.0
26908,139,8797,142,1,243.55,0.0
26909,139,8797,83,1,584.83,0.0
26910,139,8797,31,1,118.65,0.0
26911,40,8798,67,1,3651.66,0.0
26912,40,8798,85,1,1742.75,0.0
26913,345,8799,69,1,5185.33,0.0
26914,345,8799,41,1,708.68,0.0
26915,345,8799,42,1,162.27,0.0
26916,345,8799,47,1,691.19,0.0
26917,345,8799,48,1,377.48,0.0
26918,345,8799,183,2,171.04,0.0
26919,367,8800,140,2,61.32,0.0
26920,121,8801,64,1,578.73,0.0
26921,121,8801,125,1,208.91,0.0
26922,210,8802,93,1,304.48,0.0
26923,210,8802,174,1,886.97,0.0
26924,391,8803,98,1,449.02,0.0
26925,391,8803,31,1,118.65,0.0
26926,206,8804,32,2,182.43,0.0
26927,206,8804,39,1,51.31,0.0
26928,206,8804,181,1,353.61,0.0
26929,206,8804,125,1,208.91,0.0
26930,206,8804,31,1,118.65,0.0
26931,26,8805,128,1,664.23,0.0
26932,26,8805,109,1,44.98,0.0
26933,280,8806,89,1,73.16,0.0
26934,280,8806,42,1,162.27,0.0
26935,280,8806,150,1,244.37,0.0
26936,280,8806,46,1,121.09,0.0
26937,372,8807,65,1,586.82,0.0
26938,246,8808,66,1,234.31,0.0
26939,141,8809,9,1,864.52,0.0
26940,141,8809,2,1,6856.93,0.0
26941,141,8809,3,1,182.88,0.0
26942,141,8809,6,1,2618.75,0.0
26943,13,8810,153,1,564.14,0.0
26944,13,8810,9,1,864.52,0.0
26945,13,8810,2,1,6856.93,0.0
26946,13,8810,3,1,182.88,0.0
26947,181,8811,32,2,182.43,0.0
26948,181,8811,165,1,867.11,0.0
26949,181,8811,37,1,113.29,0.0
26950,181,8811,31,1,118.65,0.0
26951,333,8812,27,1,1128.13,0.0
26952,193,8813,42,1,162.27,0.0
26953,193,8813,103,1,398.87,0.0
26954,193,8813,142,1,243.55,0.0
26955,193,8813,47,1,691.19,0.0
26956,456,8814,15,1,478.33,0.0
26957,456,8814,39,1,51.31,0.0
26958,424,8815,107,1,5057.62,0.0
26959,424,8815,102,1,1982.66,0.0
26960,19,8816,1,1,5429.43,0.0
26961,19,8816,4,1,1045.02,0.0
26962,19,8816,10,1,96.42,0.0
26963,19,8816,60,1,325.99,0.0
26964,19,8816,63,1,557.39,0.0
26965,146,8817,153,1,564.14,0.0
26966,146,8817,54,1,131.19,0.0
26967,52,8818,9,1,864.52,0.0
26968,52,8818,2,2,6856.93,0.0
26969,52,8818,3,1,182.88,0.0
26970,52,8818,6,1,2618.75,0.0
26971,298,8819,143,1,602.95,0.0
26972,342,8820,80,1,996.58,0.0
26973,342,8820,102,2,1982.66,0.0
26974,342,8820,51,1,66.67,0.0
26975,342,8820,54,1,131.19,0.0
26976,423,8821,100,1,418.81,0.0
