product_id,name,display_name,category,subcategory,brand,price,description_length,description_length_words,description_length_chars,image_count,number_of_images,image_url,has_image,category_code,rating,review_count,product_age_days,created_at,name_diag,display_name_diag,category_diag,subcategory_diag,brand_diag,price_diag,image_url_diag,has_image_diag,view,cart,purchase,purchase_signal,views,cart_adds,total_orders,carts,purchases,unique_viewers,unique_cart_users,event_unique_buyers,order_unique_buyers,unique_buyers_raw,unique_cart_users_bounded,unique_buyers,sales_without_view_signal_flag,revenue,ordered_quantity,purchase_orders,view_to_cart_rate,cart_to_purchase_rate,view_to_purchase_rate,cart_abandon_rate,cart_rate,purchase_conversion_rate,cart_abandonment_rate,product_class,z_score,z_composite_score,priority_rank,rank_within_class_best,action_priority,conversion_rate,category_avg_conversion,category_median_conversion,category_avg_views,relative_conversion_vs_category,insufficient_views_flag,insufficient_purchases_flag,insufficient_cart_data_flag,confidence_level,insufficient_data_flag,low_visibility_flag,high_abandonment_flag,low_conversion_flag,low_engagement_flag,diagnostic_status_label,diagnostic_status_sub_label,diagnostic_reason_short,diagnostic_reason,rating_diag,review_count_diag,product_age_days_diag,description_length_diag,description_length_words_diag,description_length_chars_diag,number_of_images_diag,total_sales_value,unique_order_count,avg_review_rating,total_views,total_cart_adds,total_event_purchases,analysis_start_date,analysis_end_date,description_content,desc_quality_score,brand_strength,similarity_cluster,cluster_size,cluster_avg_price,cluster_median_price,cluster_avg_rating,cluster_avg_images,cluster_median_images,cluster_avg_desc_words,cluster_median_desc_words,cluster_avg_review_count,cluster_median_review_count,cluster_avg_product_age,cluster_median_product_age,cluster_avg_brand_strength,cluster_dominant_category,price_high_flag,weak_brand_flag,category_mismatch_flag,low_rating_flag,low_visual_support_flag,short_description_flag,low_review_trust_flag,too_new_product_flag,weakness_reason_codes,weakness_reason_text_ar,context_priority_score,peer_product_ids,peer_names,peer_avg_price,peer_avg_rating,peer_avg_conversion,top_similarity_score,top_peer_product_id,top_peer_name,price_gap_flag,rating_gap_flag,review_gap_flag,image_gap_flag,content_gap_flag,new_product_flag,category_context_flag,contextual_risk_score,contextual_weakness_reason,context_primary_gap,context_secondary_gap
11,قميص قطني كلاسيكي,قميص قطني كلاسيكي,الازياء والملابس,unknown_subcategory,بوما,73.96,68,11,68,3,3,,False,الازياء والملابس,3.2,0,1238.0,2023-01-13 18:06:05,قميص قطني كلاسيكي,قميص قطني كلاسيكي,الازياء والملابس,unknown_subcategory,بوما,73.96,,False,7,3,0,29,7,3,0,3,7,7,3.0,0.0,29,29.0,3.0,7.0,False,2662.56,36,29,0.4285714285714285,0.0,0.0,1.0,0.4285714285714285,4.142857142857143,1.0,Moderate,-0.3907423188683455,-0.3907423188683455,138.0,138.0,138.0,0.0,2.284453274168197,2.3080357142857144,18.59375,1.8135004947149191,True,False,False,High,False,True,False,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج لا يحصل على عدد كافٍ من الزيارات خلال الفترة المختارة.,3.2,0,1238.0,68,11,68,3,2662.56,29,3.2,7,3,0,2024-01-01,2024-12-30,قميص قطني كلاسيكي,0.034482758620689655,0.2893764093334782,6,32,375.3246875,323.275,3.678125,4.0,4.0,12.65625,13.0,0.0,0.0,1170.6875,1174.5,0.21365830518453735,الازياء والملابس,0,0,0,1,0,0,1,0,"['low_rating', 'low_review_trust']",تقييم المنتج أقل من متوسط المنتجات المشابهة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,4.3,125|155|93|180|83,شال كشمير ناعم - اصدار خاص|حذاء رياضي مريح - اصدار خاص|شال كشمير ناعم - اصدار خاص|شال كشمير ناعم - اصدار خاص|فستان سهره انيق - اصدار خاص,335.31000000000006,3.2399999999999998,2.0160524499654935,0.9395645511716019,125,شال كشمير ناعم - اصدار خاص,False,True,True,False,False,False,True,4.3,تقييم المنتج أقل من متوسط المنتجات المشابهة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,trust,none
12,فستان سهره انيق,فستان سهره انيق,الازياء والملابس,unknown_subcategory,نايكي,378.07,64,10,64,5,5,,False,الازياء والملابس,4.2,0,1152.0,2023-04-09 04:02:19,فستان سهره انيق,فستان سهره انيق,الازياء والملابس,unknown_subcategory,نايكي,378.07,,False,14,5,0,35,14,5,0,5,14,14,5.0,0.0,34,34.0,5.0,14.0,False,15122.8,40,35,0.3571428571428571,0.0,0.0,1.0,0.3571428571428571,2.5,1.0,Moderate,-0.2757607649098124,-0.2757607649098124,84.0,84.0,84.0,0.0,2.284453274168197,2.3080357142857144,18.59375,1.094353746810727,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.2,0,1152.0,64,10,64,5,15122.8,35,4.2,14,5,0,2024-01-01,2024-12-30,فستان سهره انيق,0.034482758620689655,0.18749253941550104,6,32,375.3246875,323.275,3.678125,4.0,4.0,12.65625,13.0,0.0,0.0,1170.6875,1174.5,0.21365830518453735,الازياء والملابس,1,0,0,0,0,0,1,0,"['price_high', 'low_review_trust']",السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,4.0,121|164|198|66|14,حذاء رياضي مريح - اصدار خاص|حقيبه يد جلديه - اصدار خاص|حقيبه يد جلديه - اصدار خاص|قميص قطني كلاسيكي - اصدار خاص|عباءه مطرزه فاخره,387.784,4.24,2.7717948717948717,0.9292431806536192,121,حذاء رياضي مريح - اصدار خاص,True,False,True,False,False,False,True,4.0,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,pricing,trust
13,بنطلون جينز سليم فيت,بنطلون جينز سليم فيت,الازياء والملابس,unknown_subcategory,H&M,342.07,71,12,71,7,7,,False,الازياء والملابس,3.2,0,1080.0,2023-06-20 10:24:26,بنطلون جينز سليم فيت,بنطلون جينز سليم فيت,الازياء والملابس,unknown_subcategory,H&M,342.07,,False,20,8,0,17,20,8,0,8,17,20,8.0,0.0,17,17.0,8.0,17.0,False,6499.33,19,17,0.4,0.0,0.0,1.0,0.4,0.85,1.0,Moderate,-0.1913963651427265,-0.1913963651427265,60.0,60.0,60.0,0.0,2.284453274168197,2.3080357142857144,18.59375,0.3720802739156472,False,False,False,High,False,False,True,True,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يُشاهَد لكنه لا يتحول إلى شراء بالمستوى المطلوب.,3.2,0,1080.0,71,12,71,7,6499.33,17,3.2,20,8,0,2024-01-01,2024-12-30,بنطلون جينز سليم فيت,0.10344827586206896,0.10345437319304635,6,32,375.3246875,323.275,3.678125,4.0,4.0,12.65625,13.0,0.0,0.0,1170.6875,1174.5,0.21365830518453735,الازياء والملابس,0,1,0,1,0,0,1,0,"['weak_brand', 'low_rating', 'low_review_trust']",قوة العلامة التجارية أقل من منافسيه داخل المجموعة | تقييم المنتج أقل من متوسط المنتجات المشابهة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,5.3,20|18|190|164|66,حذاء رسمي جلد|جاكيت شتوي دافي|حذاء رسمي جلد - اصدار خاص|حقيبه يد جلديه - اصدار خاص|قميص قطني كلاسيكي - اصدار خاص,486.8179999999999,3.7399999999999998,2.385882557159153,0.9219905578618813,20,حذاء رسمي جلد,False,True,True,False,False,False,True,5.3,قوة العلامة التجارية أقل من منافسيه داخل المجموعة | تقييم المنتج أقل من متوسط المنتجات المشابهة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,trust,none
14,عباءه مطرزه فاخره,عباءه مطرزه فاخره,الازياء والملابس,unknown_subcategory,ماكس فاشون,687.06,66,10,66,4,4,,False,الازياء والملابس,4.8,0,1090.0,2023-06-10 16:03:11,عباءه مطرزه فاخره,عباءه مطرزه فاخره,الازياء والملابس,unknown_subcategory,ماكس فاشون,687.06,,False,12,4,0,31,12,4,0,4,12,12,4.0,0.0,31,31.0,4.0,12.0,False,24047.1,35,31,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,2.583333333333333,1.0,Moderate,-0.32746258099316,-0.32746258099316,106.0,106.0,106.0,0.0,2.284453274168197,2.3080357142857144,18.59375,1.1308322050377513,False,False,False,High,False,False,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.8,0,1090.0,66,10,66,4,24047.1,31,4.8,12,4,0,2024-01-01,2024-12-30,عباءه مطرزه فاخره,0.0,0.1640086979425609,6,32,375.3246875,323.275,3.678125,4.0,4.0,12.65625,13.0,0.0,0.0,1170.6875,1174.5,0.21365830518453735,الازياء والملابس,1,1,0,0,0,0,1,0,"['price_high', 'weak_brand', 'low_review_trust']",السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | قوة العلامة التجارية أقل من منافسيه داخل المجموعة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,5.0,12|121|164|19|198,فستان سهره انيق|حذاء رياضي مريح - اصدار خاص|حقيبه يد جلديه - اصدار خاص|تيشيرت بولو قطن|حقيبه يد جلديه - اصدار خاص,318.20799999999997,4.220000000000001,2.5259615384615386,0.916803683266523,12,فستان سهره انيق,True,False,True,False,False,False,True,5.0,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | قوة العلامة التجارية أقل من منافسيه داخل المجموعة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,pricing,trust
15,حذاء رياضي مريح,حذاء رياضي مريح,الازياء والملابس,unknown_subcategory,اديداس,478.33,64,10,64,7,7,,False,الازياء والملابس,3.6,0,1201.0,2023-02-19 11:52:21,حذاء رياضي مريح,حذاء رياضي مريح,الازياء والملابس,unknown_subcategory,اديداس,478.33,,False,5,0,0,26,5,0,0,0,5,5,0.0,0.0,25,25.0,0.0,5.0,False,13871.57,29,26,0.0,,0.0,0.0,0.0,5.2,,Moderate,0.3538401830194476,0.3538401830194476,19.0,19.0,19.0,0.0,2.284453274168197,2.3080357142857144,18.59375,2.276255793366312,True,False,True,High,False,True,False,False,True,متوسط,ظهور أقل من المطلوب,مشاهدات أقل من المطلوب,المنتج لا يحصل على عدد كافٍ من الزيارات خلال الفترة المختارة.,3.6,0,1201.0,64,10,64,7,13871.57,26,3.6,5,0,0,2024-01-01,2024-12-30,حذاء رياضي مريح,0.06896551724137931,0.17914452481572657,6,32,375.3246875,323.275,3.678125,4.0,4.0,12.65625,13.0,0.0,0.0,1170.6875,1174.5,0.21365830518453735,الازياء والملابس,1,0,0,0,0,0,1,0,"['price_high', 'low_review_trust']",السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,4.0,18|16|73|66|12,جاكيت شتوي دافي|حقيبه يد جلديه|فستان سهره انيق - اصدار خاص|قميص قطني كلاسيكي - اصدار خاص|فستان سهره انيق,445.60600000000005,3.8,2.2656028368794323,0.9621226938686585,18,جاكيت شتوي دافي,True,False,True,False,False,False,True,4.0,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,pricing,trust
16,حقيبه يد جلديه,حقيبه يد جلديه,الازياء والملابس,unknown_subcategory,مانجو,680.77,64,11,64,8,8,,False,الازياء والملابس,3.9,0,1234.0,2023-01-17 13:49:36,حقيبه يد جلديه,حقيبه يد جلديه,الازياء والملابس,unknown_subcategory,مانجو,680.77,,False,10,3,0,29,10,3,0,3,10,10,3.0,0.0,29,29.0,3.0,10.0,False,21784.64,32,29,0.3,0.0,0.0,1.0,0.3,2.9,1.0,Moderate,-0.3760202199811857,-0.3760202199811857,128.0,128.0,128.0,0.0,2.284453274168197,2.3080357142857144,18.59375,1.2694503463004434,False,False,False,High,False,True,False,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج لا يحصل على عدد كافٍ من الزيارات خلال الفترة المختارة.,3.9,0,1234.0,64,11,64,8,21784.64,29,3.9,10,3,0,2024-01-01,2024-12-30,حقيبه يد جلديه,0.034482758620689655,0.22109747300846208,6,32,375.3246875,323.275,3.678125,4.0,4.0,12.65625,13.0,0.0,0.0,1170.6875,1174.5,0.21365830518453735,الازياء والملابس,1,0,0,0,0,0,1,0,"['price_high', 'low_review_trust']",السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,4.0,15|18|73|17|83,حذاء رياضي مريح|جاكيت شتوي دافي|فستان سهره انيق - اصدار خاص|شال كشمير ناعم|فستان سهره انيق - اصدار خاص,455.816,3.5799999999999996,2.4217933130699087,0.9514682543306061,15,حذاء رياضي مريح,True,False,True,False,False,False,True,4.0,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,pricing,trust
17,شال كشمير ناعم,شال كشمير ناعم,الازياء والملابس,unknown_subcategory,H&M,281.04,64,11,64,6,6,,False,الازياء والملابس,3.7,0,1239.0,2023-01-12 15:31:53,شال كشمير ناعم,شال كشمير ناعم,الازياء والملابس,unknown_subcategory,H&M,281.04,,False,24,7,1,36,24,7,1,7,24,21,7.0,1.0,34,34.0,7.0,21.0,False,12084.72,43,36,0.2916666666666667,0.1428571428571428,0.0416666666666666,0.8571428571428572,0.2916666666666667,1.7142857142857142,0.8571428571428572,Moderate,0.2252760681139457,0.2252760681139457,27.0,27.0,27.0,0.0416666666666666,2.284453274168197,2.3080357142857144,18.59375,0.7504139978130699,False,False,False,High,False,False,False,False,False,متوسط,يحتاج متابعة,أداء متوسط,أداء المنتج متوسط ويمكن تحسينه من خلال تدخلات مركزة.,3.7,0,1239.0,64,11,64,6,12084.72,36,3.7,24,7,1,2024-01-01,2024-12-30,شال كشمير ناعم,0.0,0.10345437319304635,6,32,375.3246875,323.275,3.678125,4.0,4.0,12.65625,13.0,0.0,0.0,1170.6875,1174.5,0.21365830518453735,الازياء والملابس,0,1,0,0,0,0,1,0,"['weak_brand', 'low_review_trust']",قوة العلامة التجارية أقل من منافسيه داخل المجموعة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,3.8,73|83|169|16|15,فستان سهره انيق - اصدار خاص|فستان سهره انيق - اصدار خاص|فستان سهره انيق - اصدار خاص|حقيبه يد جلديه|حذاء رياضي مريح,489.196,3.4800000000000004,2.7447826086956524,0.9538677437804897,73,فستان سهره انيق - اصدار خاص,False,False,True,False,False,False,True,3.8,قوة العلامة التجارية أقل من منافسيه داخل المجموعة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,trust,none
18,جاكيت شتوي دافي,جاكيت شتوي دافي,الازياء والملابس,unknown_subcategory,نايكي,685.51,66,11,66,8,8,,False,الازياء والملابس,3.8,0,1168.0,2023-03-24 03:01:42,جاكيت شتوي دافي,جاكيت شتوي دافي,الازياء والملابس,unknown_subcategory,نايكي,685.51,,False,48,18,1,35,48,18,1,18,35,47,18.0,1.0,35,35.0,18.0,35.0,False,30162.44,44,35,0.375,0.0555555555555555,0.0208333333333333,0.9444444444444444,0.375,0.7446808510638298,0.9444444444444444,Moderate,0.5584871046705211,0.5584871046705211,7.0,7.0,7.0,0.0208333333333333,2.284453274168197,2.3080357142857144,18.59375,0.3259777118159612,False,False,False,High,False,False,False,True,False,متوسط,تحويل أقل من المتوقع,تحويل أقل من المتوقع,المنتج يُشاهَد لكنه لا يتحول إلى شراء بالمستوى المطلوب.,3.8,0,1168.0,66,11,66,8,30162.44,35,3.8,48,18,1,2024-01-01,2024-12-30,جاكيت شتوي دافي,0.06896551724137931,0.18749253941550104,6,32,375.3246875,323.275,3.678125,4.0,4.0,12.65625,13.0,0.0,0.0,1170.6875,1174.5,0.21365830518453735,الازياء والملابس,1,0,0,0,0,0,1,0,"['price_high', 'low_review_trust']",السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,4.0,15|16|66|73|12,حذاء رياضي مريح|حقيبه يد جلديه|قميص قطني كلاسيكي - اصدار خاص|فستان سهره انيق - اصدار خاص|فستان سهره انيق,404.16999999999996,3.7600000000000002,3.1566666666666667,0.9621226938686585,15,حذاء رياضي مريح,True,False,True,False,False,False,True,4.0,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,pricing,trust
19,تيشيرت بولو قطن,تيشيرت بولو قطن,الازياء والملابس,unknown_subcategory,زارا,195.42,64,10,64,2,2,,False,الازياء والملابس,4.2,0,1138.0,2023-04-23 05:17:43,تيشيرت بولو قطن,تيشيرت بولو قطن,الازياء والملابس,unknown_subcategory,زارا,195.42,,False,17,1,0,35,17,1,0,1,17,16,1.0,0.0,34,34.0,1.0,16.0,False,7621.379999999999,39,35,0.0588235294117647,0.0,0.0,1.0,0.0588235294117647,2.1875,1.0,Moderate,-0.3778748386838567,-0.3778748386838567,131.0,131.0,131.0,0.0,2.284453274168197,2.3080357142857144,18.59375,0.9575595284593862,False,False,False,High,False,False,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.2,0,1138.0,64,10,64,2,7621.379999999999,35,4.2,17,1,0,2024-01-01,2024-12-30,تيشيرت بولو قطن,0.06896551724137931,0.2230100083996463,6,32,375.3246875,323.275,3.678125,4.0,4.0,12.65625,13.0,0.0,0.0,1170.6875,1174.5,0.21365830518453735,الازياء والملابس,0,0,0,0,1,0,1,0,"['low_visual_support', 'low_review_trust']",الدعم البصري أضعف من المنافسين من حيث عدد الصور | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,3.9000000000000004,129|166|121|100|12,تيشيرت بولو قطن - اصدار خاص|فستان سهره انيق - اصدار خاص|حذاء رياضي مريح - اصدار خاص|حقيبه يد جلديه - اصدار خاص|فستان سهره انيق,271.12399999999997,4.220000000000001,2.5214574898785425,0.9495886522996895,129,تيشيرت بولو قطن - اصدار خاص,False,False,True,True,False,False,True,3.9,الدعم البصري أضعف من المنافسين من حيث عدد الصور | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,trust,content
20,حذاء رسمي جلد,حذاء رسمي جلد,الازياء والملابس,unknown_subcategory,مانجو,600.91,63,11,63,4,4,,False,الازياء والملابس,3.4,0,1086.0,2023-06-14 03:43:32,حذاء رسمي جلد,حذاء رسمي جلد,الازياء والملابس,unknown_subcategory,مانجو,600.91,,False,11,4,0,32,11,4,0,4,11,11,4.0,0.0,30,30.0,4.0,11.0,False,19830.03,33,32,0.3636363636363636,0.0,0.0,1.0,0.3636363636363636,2.909090909090909,1.0,Moderate,-0.3312294280298699,-0.3312294280298699,109.0,109.0,109.0,0.0,2.284453274168197,2.3080357142857144,18.59375,1.2734298144706642,False,False,False,High,False,True,False,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج لا يحصل على عدد كافٍ من الزيارات خلال الفترة المختارة.,3.4,0,1086.0,63,11,63,4,19830.03,32,3.4,11,4,0,2024-01-01,2024-12-30,حذاء رسمي جلد,0.10344827586206896,0.22109747300846208,6,32,375.3246875,323.275,3.678125,4.0,4.0,12.65625,13.0,0.0,0.0,1170.6875,1174.5,0.21365830518453735,الازياء والملابس,1,0,0,0,0,0,1,0,"['price_high', 'low_review_trust']",السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,4.0,190|13|121|63|127,حذاء رسمي جلد - اصدار خاص|بنطلون جينز سليم فيت|حذاء رياضي مريح - اصدار خاص|حذاء رياضي مريح - اصدار خاص|قميص قطني كلاسيكي - اصدار خاص,400.79800000000006,3.4599999999999995,2.689090909090909,0.9544747427340432,190,حذاء رسمي جلد - اصدار خاص,True,False,True,False,False,False,True,4.0,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,pricing,trust
21,مكيف هواء انفيرتر 18000,مكيف هواء انفيرتر 18000,المنزل والمطبخ,unknown_subcategory,بوش,2953.99,67,10,67,8,8,,False,المنزل والمطبخ,4.1,0,1142.0,2023-04-19 22:17:22,مكيف هواء انفيرتر 18000,مكيف هواء انفيرتر 18000,المنزل والمطبخ,unknown_subcategory,بوش,2953.99,,False,53,18,0,27,53,18,0,18,27,44,17.0,0.0,26,26.0,17.0,26.0,False,79757.73,27,27,0.3396226415094339,0.0,0.0,1.0,0.3396226415094339,0.6136363636363636,1.0,Moderate,0.4696699138668212,0.4696699138668212,11.0,11.0,11.0,0.0,4.391284662352632,1.9285714285714288,21.80555555555556,0.1397396003263445,False,False,False,High,False,False,True,True,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يُشاهَد لكنه لا يتحول إلى شراء بالمستوى المطلوب.,4.1,0,1142.0,67,10,67,8,79757.73,27,4.1,53,18,0,2024-01-01,2024-12-30,مكيف هواء انفيرتر 18000,0.0,0.43444554999574114,4,32,1416.5046875,1102.21,3.725,4.0625,4.0,14.53125,16.0,0.0,0.0,1150.375,1143.5,0.26748578062704065,المنزل والمطبخ,1,0,0,0,0,1,1,0,"['price_high', 'short_description', 'low_review_trust']",السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | الوصف أقصر من المعتاد ولا يقدم معلومات كافية | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,5.1000000000000005,23|154|178|134|130,ثلاجه نوفروست 350 لتر|ثلاجه نوفروست 350 لتر - اصدار خاص|مكيف هواء انفيرتر 18000 - اصدار خاص|ثلاجه نوفروست 350 لتر - اصدار خاص|ثلاجه نوفروست 350 لتر - اصدار خاص,3429.9139999999998,4.1,2.1154512154512153,0.9203988848097852,23,ثلاجه نوفروست 350 لتر,True,False,True,False,True,False,True,5.1,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | الوصف أقصر من المعتاد ولا يقدم معلومات كافية | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,pricing,trust
22,غساله اوتوماتيك 8 كيلو,غساله اوتوماتيك 8 كيلو,المنزل والمطبخ,unknown_subcategory,فيليبس,2057.09,72,14,72,4,4,,False,المنزل والمطبخ,4.3,0,1245.0,2023-01-06 14:55:53,غساله اوتوماتيك 8 كيلو,غساله اوتوماتيك 8 كيلو,المنزل والمطبخ,unknown_subcategory,فيليبس,2057.09,,False,10,5,0,25,10,5,0,5,10,10,5.0,0.0,24,24.0,5.0,10.0,False,55541.43000000001,27,25,0.5,0.0,0.0,1.0,0.5,2.5,1.0,Moderate,-0.3155437533253724,-0.3155437533253724,99.0,99.0,99.0,0.0,4.391284662352632,1.9285714285714288,21.80555555555556,0.5693094828110333,False,False,False,High,False,True,True,False,False,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.3,0,1245.0,72,14,72,4,55541.43000000001,25,4.3,10,5,0,2024-01-01,2024-12-30,غساله اوتوماتيك 8 كيلو,0.0,0.1611875560704482,4,32,1416.5046875,1102.21,3.725,4.0625,4.0,14.53125,16.0,0.0,0.0,1150.375,1143.5,0.26748578062704065,المنزل والمطبخ,1,1,0,0,0,0,1,0,"['price_high', 'weak_brand', 'low_review_trust']",السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | قوة العلامة التجارية أقل من منافسيه داخل المجموعة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,5.0,27|162|91|119|30,فرن كهربايي 60 لتر|ثلاجه نوفروست 350 لتر - اصدار خاص|فرن كهربايي 60 لتر - اصدار خاص|ماكينه قهوه اسبريسو - اصدار خاص|مكواه بخاريه احترافيه,1273.116,4.0,1.8090699544358082,0.8717170265327483,27,فرن كهربايي 60 لتر,True,False,True,False,False,False,True,5.0,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | قوة العلامة التجارية أقل من منافسيه داخل المجموعة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,pricing,trust
